show_name,season.episode,season,episode,rating,ep_title/_text,ep_title,num_ratings
Arrested Development,1.1,1,1,8.3,Pilot,http://www.imdb.com/title/tt0515236/,1862
Arrested Development,1.2,1,2,8.6,Top Banana,http://www.imdb.com/title/tt0515256/,1607
Arrested Development,1.3,1,3,8.3,Bringing Up Buster,http://www.imdb.com/title/tt0515212/,1473
Arrested Development,1.4,1,4,8.5,Key Decisions,http://www.imdb.com/title/tt0515223/,1407
Arrested Development,1.5,1,5,8.4,Charity Drive,http://www.imdb.com/title/tt0515214/,1336
Arrested Development,1.6,1,6,8.2,Visiting Ours,http://www.imdb.com/title/tt0515257/,1294
Arrested Development,1.7,1,7,8.2,In God We Trust,http://www.imdb.com/title/tt0515221/,1264
Arrested Development,1.8,1,8,8.2,My Mother the Car,http://www.imdb.com/title/tt0515231/,1253
Arrested Development,1.9,1,9,8.5,Storming the Castle,http://www.imdb.com/title/tt0515247/,1227
Arrested Development,1.10,1,10,9.2,Pier Pressure,http://www.imdb.com/title/tt0515235/,1585
Arrested Development,1.11,1,11,8.4,Public Relations,http://www.imdb.com/title/tt0515238/,1231
Arrested Development,1.12,1,12,8.5,Marta Complex,http://www.imdb.com/title/tt0515226/,1196
Arrested Development,1.13,1,13,8.5,Beef Consomme,http://www.imdb.com/title/tt0515210/,1185
Arrested Development,1.14,1,14,8.7,Shock and Aww,http://www.imdb.com/title/tt0515244/,1219
Arrested Development,1.15,1,15,8.4,Staff Infection,http://www.imdb.com/title/tt0515246/,1143
Arrested Development,1.16,1,16,8.6,Altar Egos,http://www.imdb.com/title/tt0515208/,1157
Arrested Development,1.17,1,17,8.8,Justice Is Blind,http://www.imdb.com/title/tt0515222/,1182
Arrested Development,1.18,1,18,8.5,Missing Kitty,http://www.imdb.com/title/tt0515228/,1108
Arrested Development,1.19,1,19,8.3,Best Man for the Gob,http://www.imdb.com/title/tt0515211/,1092
Arrested Development,1.20,1,20,8.2,Whistler's Mother,http://www.imdb.com/title/tt0515258/,1083
Arrested Development,1.21,1,21,8.7,Not Without My Daughter,http://www.imdb.com/title/tt0515232/,1103
Arrested Development,1.22,1,22,8.9,Let 'Em Eat Cake,http://www.imdb.com/title/tt0515224/,1136
Arrested Development,2.1,2,1,8.8,The One Where Michael Leaves,http://www.imdb.com/title/tt0515253/,1091
Arrested Development,2.2,2,2,8.7,The One Where They Build a House,http://www.imdb.com/title/tt0515254/,1105
Arrested Development,2.3,2,3,8.9,Amigos,http://www.imdb.com/title/tt0515209/,1147
Arrested Development,2.4,2,4,9.1,Good Grief!,http://www.imdb.com/title/tt0515219/,1268
Arrested Development,2.5,2,5,8.7,Sad Sack,http://www.imdb.com/title/tt0515243/,1034
Arrested Development,2.6,2,6,9.1,Afternoon Delight,http://www.imdb.com/title/tt0515207/,1286
Arrested Development,2.7,2,7,8.3,Switch Hitter,http://www.imdb.com/title/tt0515248/,1009
Arrested Development,2.8,2,8,8.2,Queen for a Day,http://www.imdb.com/title/tt0515239/,975
Arrested Development,2.9,2,9,8.3,Burning Love,http://www.imdb.com/title/tt0515213/,993
Arrested Development,2.10,2,10,8.5,"Ready, Aim, Marry Me",http://www.imdb.com/title/tt0515240/,1058
Arrested Development,2.11,2,11,8.5,Out on a Limb,http://www.imdb.com/title/tt0515234/,974
Arrested Development,2.12,2,12,8.9,Hand to God,http://www.imdb.com/title/tt0515220/,1003
Arrested Development,2.13,2,13,8.8,Motherboy XXX,http://www.imdb.com/title/tt0515229/,1052
Arrested Development,2.14,2,14,8.7,The Immaculate Election,http://www.imdb.com/title/tt0515251/,1009
Arrested Development,2.15,2,15,8.9,Sword of Destiny,http://www.imdb.com/title/tt0515255/,1072
Arrested Development,2.16,2,16,9.1,Meat the Veals,http://www.imdb.com/title/tt0515227/,1186
Arrested Development,2.17,2,17,8.7,Spring Breakout,http://www.imdb.com/title/tt0515245/,986
Arrested Development,2.18,2,18,9,Righteous Brothers,http://www.imdb.com/title/tt0515241/,1054
Arrested Development,3.1,3,1,8.7,The Cabin Show,http://www.imdb.com/title/tt0515250/,998
Arrested Development,3.2,3,2,8.5,For British Eyes Only,http://www.imdb.com/title/tt0515249/,1004
Arrested Development,3.3,3,3,8.7,Forget Me Now,http://www.imdb.com/title/tt0515218/,996
Arrested Development,3.4,3,4,8.4,Notapusy,http://www.imdb.com/title/tt0515233/,1009
Arrested Development,3.5,3,5,8.9,Mr. F,http://www.imdb.com/title/tt0515230/,1099
Arrested Development,3.6,3,6,8.8,The Ocean Walker,http://www.imdb.com/title/tt0515252/,999
Arrested Development,3.7,3,7,8.2,Prison Break-In,http://www.imdb.com/title/tt0515237/,908
Arrested Development,3.8,3,8,8.9,Making a Stand,http://www.imdb.com/title/tt0515225/,991
Arrested Development,3.9,3,9,8.9,S.O.B.s,http://www.imdb.com/title/tt0515242/,1077
Arrested Development,3.10,3,10,8.7,Fakin' It,http://www.imdb.com/title/tt0515216/,945
Arrested Development,3.11,3,11,8.8,Family Ties,http://www.imdb.com/title/tt0515217/,951
Arrested Development,3.12,3,12,9,Exit Strategy,http://www.imdb.com/title/tt0515215/,1005
Arrested Development,3.13,3,13,9.3,Development Arrested,http://www.imdb.com/title/tt0757386/,1434
Arrested Development,4.1,4,1,7.8,Flight of the Phoenix,http://www.imdb.com/title/tt2128813/,1319
Arrested Development,4.2,4,2,7.1,Borderline Personalities,http://www.imdb.com/title/tt2128815/,981
Arrested Development,4.3,4,3,7.1,Indian Takers,http://www.imdb.com/title/tt2128816/,924
Arrested Development,4.4,4,4,8,The B. Team,http://www.imdb.com/title/tt2128817/,865
Arrested Development,4.5,4,5,8,A New Start,http://www.imdb.com/title/tt2128818/,848
Arrested Development,4.6,4,6,7.4,Double Crossers,http://www.imdb.com/title/tt2128819/,754
Arrested Development,4.7,4,7,8.6,Colony Collapse,http://www.imdb.com/title/tt2128820/,888
Arrested Development,4.8,4,8,8,Red Hairing,http://www.imdb.com/title/tt2128821/,744
Arrested Development,4.9,4,9,8.1,Smashed,http://www.imdb.com/title/tt2128822/,728
Arrested Development,4.10,4,10,8,Queen B.,http://www.imdb.com/title/tt2128814/,725
Arrested Development,4.11,4,11,8.8,A New Attitude,http://www.imdb.com/title/tt2495824/,822
Arrested Development,4.12,4,12,8.5,Señoritis,http://www.imdb.com/title/tt2604336/,727
Arrested Development,4.13,4,13,8.5,It Gets Better,http://www.imdb.com/title/tt2604334/,727
Arrested Development,4.14,4,14,8.5,Off the Hook,http://www.imdb.com/title/tt2604338/,736
Arrested Development,4.15,4,15,8.5,Blockheads,http://www.imdb.com/title/tt2826310/,778
Bloodline,1.1,1,1,8,Part 1,http://www.imdb.com/title/tt3630196/,1009
Bloodline,1.2,1,2,8.1,Part 2,http://www.imdb.com/title/tt3775066/,778
Bloodline,1.3,1,3,8,Part 3,http://www.imdb.com/title/tt3766850/,701
Bloodline,1.4,1,4,8,Part 4,http://www.imdb.com/title/tt3815714/,654
Bloodline,1.5,1,5,8.2,Part 5,http://www.imdb.com/title/tt3815716/,631
Bloodline,1.6,1,6,8.2,Part 6,http://www.imdb.com/title/tt3860828/,607
Bloodline,1.7,1,7,8.2,Part 7,http://www.imdb.com/title/tt3955118/,576
Bloodline,1.8,1,8,8.4,Part 8,http://www.imdb.com/title/tt3970928/,579
Bloodline,1.9,1,9,8.5,Part 9,http://www.imdb.com/title/tt3993250/,563
Bloodline,1.10,1,10,8.8,Part 10,http://www.imdb.com/title/tt4025946/,612
Bloodline,1.11,1,11,9.2,Part 11,http://www.imdb.com/title/tt4037144/,667
Bloodline,1.12,1,12,9.3,Part 12,http://www.imdb.com/title/tt4141318/,750
Bloodline,1.13,1,13,9.1,Part 13,http://www.imdb.com/title/tt3946474/,742
Bloodline,2.1,2,1,8.3,Part 14,http://www.imdb.com/title/tt4572004/,422
Bloodline,2.2,2,2,8.2,Part 15,http://www.imdb.com/title/tt5043314/,356
Bloodline,2.3,2,3,8.5,Part 16,http://www.imdb.com/title/tt5085504/,337
Bloodline,2.4,2,4,8.8,Part 17,http://www.imdb.com/title/tt5090960/,330
Bloodline,2.5,2,5,8.4,Part 18,http://www.imdb.com/title/tt5100630/,289
Bloodline,2.6,2,6,8.8,Part 19,http://www.imdb.com/title/tt5273424/,295
Bloodline,2.7,2,7,8.7,Part 20,http://www.imdb.com/title/tt5349008/,290
Bloodline,2.8,2,8,9,Part 21,http://www.imdb.com/title/tt5437416/,307
Bloodline,2.9,2,9,9,Part 22,http://www.imdb.com/title/tt5437448/,314
Bloodline,2.10,2,10,9.4,Part 23,http://www.imdb.com/title/tt5480286/,502
BoJack Horseman,1.1,1,1,7.2,"BoJack Horseman: The BoJack Horseman Story, Chapter One",http://www.imdb.com/title/tt3957774/,898
BoJack Horseman,1.2,1,2,7.8,BoJack Hates the Troops,http://www.imdb.com/title/tt3982374/,744
BoJack Horseman,1.3,1,3,7.5,Prickly Muffin,http://www.imdb.com/title/tt3981116/,661
BoJack Horseman,1.4,1,4,7.6,Zoës and Zeldas,http://www.imdb.com/title/tt3980964/,603
BoJack Horseman,1.5,1,5,7.6,"Live Fast, Diane Nguyen",http://www.imdb.com/title/tt3978916/,576
BoJack Horseman,1.6,1,6,8.1,Our A-Story Is a 'D' Story,http://www.imdb.com/title/tt3978918/,580
BoJack Horseman,1.7,1,7,8.1,Say Anything,http://www.imdb.com/title/tt3981398/,598
BoJack Horseman,1.8,1,8,8.6,The Telescope,http://www.imdb.com/title/tt3978922/,629
BoJack Horseman,1.9,1,9,8.1,Horse Majeure,http://www.imdb.com/title/tt3978928/,535
BoJack Horseman,1.10,1,10,8,One Trick Pony,http://www.imdb.com/title/tt3978930/,542
BoJack Horseman,1.11,1,11,9.2,Downer Ending,http://www.imdb.com/title/tt3978932/,873
BoJack Horseman,1.12,1,12,8.6,Later,http://www.imdb.com/title/tt3978934/,617
BoJack Horseman,1.13,1,13,7.3,BoJack Horseman Christmas Special: Sabrina's Christmas Wish,http://www.imdb.com/title/tt4294938/,445
BoJack Horseman,2.1,2,1,8.2,Brand New Couch,http://www.imdb.com/title/tt4311472/,571
BoJack Horseman,2.2,2,2,8.1,Yesterdayland,http://www.imdb.com/title/tt4835722/,508
BoJack Horseman,2.3,2,3,8,Still Broken,http://www.imdb.com/title/tt4835724/,493
BoJack Horseman,2.4,2,4,8.1,After the Party,http://www.imdb.com/title/tt4835730/,484
BoJack Horseman,2.5,2,5,8.1,Chickens,http://www.imdb.com/title/tt4835728/,524
BoJack Horseman,2.6,2,6,7.8,Higher Love,http://www.imdb.com/title/tt4835732/,455
BoJack Horseman,2.7,2,7,8.4,Hank After Dark,http://www.imdb.com/title/tt4835738/,496
BoJack Horseman,2.8,2,8,9,Let's Find Out,http://www.imdb.com/title/tt4835736/,626
BoJack Horseman,2.9,2,9,8.5,The Shot,http://www.imdb.com/title/tt4835740/,476
BoJack Horseman,2.10,2,10,8.7,Yes And,http://www.imdb.com/title/tt4835746/,508
BoJack Horseman,2.11,2,11,9.5,Escape from L.A.,http://www.imdb.com/title/tt4835748/,886
BoJack Horseman,2.12,2,12,8.8,Out to Sea,http://www.imdb.com/title/tt4835752/,540
BoJack Horseman,3.1,3,1,8.1,Start Spreading the News,http://www.imdb.com/title/tt4896050/,423
BoJack Horseman,3.2,3,2,8.4,The BoJack Horseman Show,http://www.imdb.com/title/tt5218276/,444
BoJack Horseman,3.3,3,3,7.6,BoJack Kills,http://www.imdb.com/title/tt5218432/,394
BoJack Horseman,3.4,3,4,9.6,Fish Out of Water,http://www.imdb.com/title/tt5218434/,1304
BoJack Horseman,3.5,3,5,8.4,Love And/Or Marriage,http://www.imdb.com/title/tt5218444/,401
BoJack Horseman,3.6,3,6,8.3,Brrap Brrap Pew Pew,http://www.imdb.com/title/tt5113952/,430
BoJack Horseman,3.7,3,7,8.5,Stop the Presses,http://www.imdb.com/title/tt5218452/,380
BoJack Horseman,3.8,3,8,8.1,Old Acquaintance,http://www.imdb.com/title/tt5218464/,349
BoJack Horseman,3.9,3,9,8.7,Best Thing That Ever Happened,http://www.imdb.com/title/tt5218468/,389
BoJack Horseman,3.10,3,10,9,It's You,http://www.imdb.com/title/tt5218478/,411
BoJack Horseman,3.11,3,11,9.6,"That's Too Much, Man!",http://www.imdb.com/title/tt5218488/,783
BoJack Horseman,3.12,3,12,9.2,That Went Well,http://www.imdb.com/title/tt5218494/,521
Club De Cuervos,1.1,1,1,7.3,Be a Captain,http://www.imdb.com/title/tt4921876/,82
Club De Cuervos,1.2,1,2,7.3,We Make Soap,http://www.imdb.com/title/tt4935060/,54
Club De Cuervos,1.3,1,3,7.7,Uniform Response,http://www.imdb.com/title/tt4940510/,48
Club De Cuervos,1.4,1,4,7.9,Slap,http://www.imdb.com/title/tt4940512/,47
Club De Cuervos,1.5,1,5,7.7,Barriers to Exit,http://www.imdb.com/title/tt4940516/,44
Club De Cuervos,1.6,1,6,7.5,Lucky to Play,http://www.imdb.com/title/tt4776384/,61
Club De Cuervos,1.7,1,7,7.4,Our Guggenheim,http://www.imdb.com/title/tt4944054/,45
Club De Cuervos,1.8,1,8,7.5,Aitor,http://www.imdb.com/title/tt4932998/,51
Club De Cuervos,1.9,1,9,8.1,Spanish Fever,http://www.imdb.com/title/tt4944060/,46
Club De Cuervos,1.10,1,10,7.7,New Dick in Town,http://www.imdb.com/title/tt4944062/,44
Club De Cuervos,1.11,1,11,7.8,Push,http://www.imdb.com/title/tt4944064/,42
Club De Cuervos,1.12,1,12,8.3,Happy Birthday Mr. President,http://www.imdb.com/title/tt4944066/,45
Club De Cuervos,1.13,1,13,8.4,Iglesias vs. Iglesias,http://www.imdb.com/title/tt4944070/,47
Daredevil,1.1,1,1,8.6,Into the Ring,http://www.imdb.com/title/tt3330796/,7168
Daredevil,1.2,1,2,9,Cut Man,http://www.imdb.com/title/tt3915096/,6635
Daredevil,1.3,1,3,8.5,Rabbit in a Snowstorm,http://www.imdb.com/title/tt4000782/,5506
Daredevil,1.4,1,4,8.9,In the Blood,http://www.imdb.com/title/tt4061068/,5326
Daredevil,1.5,1,5,8.9,World on Fire,http://www.imdb.com/title/tt4061074/,5057
Daredevil,1.6,1,6,9.1,Condemned,http://www.imdb.com/title/tt4065594/,5174
Daredevil,1.7,1,7,8.8,Stick,http://www.imdb.com/title/tt4125416/,5035
Daredevil,1.8,1,8,9.1,Shadows in the Glass,http://www.imdb.com/title/tt4125418/,4926
Daredevil,1.9,1,9,9.3,Speak of the Devil,http://www.imdb.com/title/tt4125420/,5194
Daredevil,1.10,1,10,8.7,Nelson v. Murdock,http://www.imdb.com/title/tt4125422/,4724
Daredevil,1.11,1,11,8.9,The Path of the Righteous,http://www.imdb.com/title/tt4125426/,4639
Daredevil,1.12,1,12,8.8,The Ones We Leave Behind,http://www.imdb.com/title/tt4125424/,4598
Daredevil,1.13,1,13,9.4,Daredevil,http://www.imdb.com/title/tt4125428/,6422
Daredevil,2.1,2,1,9,Bang,http://www.imdb.com/title/tt4625048/,5156
Daredevil,2.2,2,2,8.8,Dogs to a Gunfight,http://www.imdb.com/title/tt4817432/,4326
Daredevil,2.3,2,3,9.5,New York's Finest,http://www.imdb.com/title/tt4935616/,5536
Daredevil,2.4,2,4,9.5,Penny and Dime,http://www.imdb.com/title/tt4947664/,5168
Daredevil,2.5,2,5,8.5,Kinbaku,http://www.imdb.com/title/tt4950308/,3794
Daredevil,2.6,2,6,8.8,Regrets Only,http://www.imdb.com/title/tt4950312/,3543
Daredevil,2.7,2,7,8.8,Semper Fidelis,http://www.imdb.com/title/tt4950310/,3473
Daredevil,2.8,2,8,9.2,Guilty as Sin,http://www.imdb.com/title/tt4950326/,3651
Daredevil,2.9,2,9,9.5,Seven Minutes in Heaven,http://www.imdb.com/title/tt4950314/,4323
Daredevil,2.10,2,10,9.2,The Man in the Box,http://www.imdb.com/title/tt4950318/,3511
Daredevil,2.11,2,11,8.9,0.38,http://www.imdb.com/title/tt4950322/,3347
Daredevil,2.12,2,12,9.1,The Dark at the End of the Tunnel,http://www.imdb.com/title/tt4950320/,3441
Daredevil,2.13,2,13,9.3,A Cold Day in Hell's Kitchen,http://www.imdb.com/title/tt4950324/,4517
Easy,1.1,1,1,6.4,The F**King Study,http://www.imdb.com/title/tt6038638/,197
Easy,1.2,1,2,6.4,Vegan Cinderella,http://www.imdb.com/title/tt6038650/,164
Easy,1.3,1,3,6.4,Brewery Brothers,http://www.imdb.com/title/tt6038654/,133
Easy,1.4,1,4,6.4,Controlada,http://www.imdb.com/title/tt6038656/,121
Easy,1.5,1,5,7.6,Art and Life,http://www.imdb.com/title/tt6038662/,121
Easy,1.6,1,6,7.3,Utopia,http://www.imdb.com/title/tt6038666/,107
Easy,1.7,1,7,6.3,Chemistry Read,http://www.imdb.com/title/tt6038668/,84
Easy,1.8,1,8,6.8,Hop Dreams,http://www.imdb.com/title/tt6038670/,74
F is for Family,1.1,1,1,7.6,The Bleedin' in Sweden,http://www.imdb.com/title/tt5218302/,341
F is for Family,1.2,1,2,7.9,Saturday Bloody Saturday,http://www.imdb.com/title/tt5276208/,255
F is for Family,1.3,1,3,8,The Trough,http://www.imdb.com/title/tt5276214/,223
F is for Family,1.4,1,4,8,'F' Is for Halloween,http://www.imdb.com/title/tt5276218/,205
F is for Family,1.5,1,5,8.5,Bill Murphy's Day Off,http://www.imdb.com/title/tt5276222/,220
F is for Family,1.6,1,6,8.6,O Holy Moly Night,http://www.imdb.com/title/tt5276226/,212
Flaked,1.1,1,1,7,Westminster,http://www.imdb.com/title/tt5020356/,233
Flaked,1.2,1,2,7.2,Horizon,http://www.imdb.com/title/tt5095002/,180
Flaked,1.3,1,3,7.5,Rose,http://www.imdb.com/title/tt5095012/,160
Flaked,1.4,1,4,7.8,Palms,http://www.imdb.com/title/tt4998158/,162
Flaked,1.5,1,5,7.9,Electric,http://www.imdb.com/title/tt5083962/,156
Flaked,1.6,1,6,8.7,Shell,http://www.imdb.com/title/tt5063116/,188
Flaked,1.7,1,7,7.8,7th,http://www.imdb.com/title/tt5083964/,155
Flaked,1.8,1,8,8.2,Sunset,http://www.imdb.com/title/tt5083966/,148
Fuller House,1.1,1,1,7.7,"Our Very First Show, Again",http://www.imdb.com/title/tt4625398/,771
Fuller House,1.2,1,2,7.5,Moving Day,http://www.imdb.com/title/tt4662772/,482
Fuller House,1.3,1,3,7.9,Funner House,http://www.imdb.com/title/tt4662796/,468
Fuller House,1.4,1,4,7.7,The Not-So-Great Escape,http://www.imdb.com/title/tt4662788/,383
Fuller House,1.5,1,5,7.9,Mad Max,http://www.imdb.com/title/tt4662794/,383
Fuller House,1.6,1,6,7.5,The Legend of El Explosivo,http://www.imdb.com/title/tt4662786/,360
Fuller House,1.7,1,7,7.7,Ramona's Not-So-Epic Party,http://www.imdb.com/title/tt4662802/,325
Fuller House,1.8,1,8,8,"Secrets, Lies and Firetrucks",http://www.imdb.com/title/tt4662800/,325
Fuller House,1.9,1,9,8,War of the Roses,http://www.imdb.com/title/tt4662798/,319
Fuller House,1.10,1,10,8,A Giant Leap,http://www.imdb.com/title/tt4662806/,319
Fuller House,1.11,1,11,7.9,Partnerships in the Night,http://www.imdb.com/title/tt4662804/,302
Fuller House,1.12,1,12,7.9,Save the Dates,http://www.imdb.com/title/tt4662812/,314
Fuller House,1.13,1,13,7.8,Love Is in the Air,http://www.imdb.com/title/tt4662810/,323
Grace and Frankie,1.1,1,1,7.8,The End,http://www.imdb.com/title/tt3814438/,462
Grace and Frankie,1.2,1,2,7.7,The Credit Cards,http://www.imdb.com/title/tt3897776/,349
Grace and Frankie,1.3,1,3,8,The Dinner,http://www.imdb.com/title/tt3814440/,329
Grace and Frankie,1.4,1,4,8.2,The Funeral,http://www.imdb.com/title/tt4017394/,324
Grace and Frankie,1.5,1,5,8.2,The Fall,http://www.imdb.com/title/tt4128296/,327
Grace and Frankie,1.6,1,6,8,The Earthquake,http://www.imdb.com/title/tt4128292/,295
Grace and Frankie,1.7,1,7,8.2,The Spelling Bee,http://www.imdb.com/title/tt4078600/,301
Grace and Frankie,1.8,1,8,8.1,The Sex,http://www.imdb.com/title/tt4075346/,268
Grace and Frankie,1.9,1,9,8,The Invitation,http://www.imdb.com/title/tt4128286/,249
Grace and Frankie,1.10,1,10,8,The Elevator,http://www.imdb.com/title/tt4128290/,248
Grace and Frankie,1.11,1,11,8,The Secrets,http://www.imdb.com/title/tt4147712/,254
Grace and Frankie,1.12,1,12,8.1,The Bachelor Party,http://www.imdb.com/title/tt4175114/,269
Grace and Frankie,1.13,1,13,8.4,The Vows,http://www.imdb.com/title/tt4192582/,301
Grace and Frankie,2.1,2,1,8.3,The Wish,http://www.imdb.com/title/tt4713652/,186
Grace and Frankie,2.2,2,2,8.2,The Vitamix,http://www.imdb.com/title/tt4887318/,173
Grace and Frankie,2.3,2,3,8.1,The Negotiation,http://www.imdb.com/title/tt4887320/,160
Grace and Frankie,2.4,2,4,8.1,The Road Trip,http://www.imdb.com/title/tt4955396/,149
Grace and Frankie,2.5,2,5,8.3,The Test,http://www.imdb.com/title/tt4955404/,151
Grace and Frankie,2.6,2,6,8.3,The Chicken,http://www.imdb.com/title/tt4971010/,154
Grace and Frankie,2.7,2,7,8.3,The Boar,http://www.imdb.com/title/tt4985798/,142
Grace and Frankie,2.8,2,8,8.4,The Anchor,http://www.imdb.com/title/tt5025236/,143
Grace and Frankie,2.9,2,9,8.5,The Goodbyes,http://www.imdb.com/title/tt5042894/,142
Grace and Frankie,2.10,2,10,8.4,The Loophole,http://www.imdb.com/title/tt5042902/,138
Grace and Frankie,2.11,2,11,8.6,The Bender,http://www.imdb.com/title/tt5008268/,138
Grace and Frankie,2.12,2,12,8.7,The Party,http://www.imdb.com/title/tt5042910/,176
Grace and Frankie,2.13,2,13,9.2,The Coup,http://www.imdb.com/title/tt5042916/,234
Hemlock Grove,1.1,1,1,7,Jellyfish in the Sky,http://www.imdb.com/title/tt2321901/,708
Hemlock Grove,1.2,1,2,7.4,The Angel,http://www.imdb.com/title/tt2369352/,517
Hemlock Grove,1.3,1,3,7.3,The Order of the Dragon,http://www.imdb.com/title/tt2376640/,437
Hemlock Grove,1.4,1,4,7.2,In Poor Taste,http://www.imdb.com/title/tt2383486/,386
Hemlock Grove,1.5,1,5,7.5,"Hello, Handsome",http://www.imdb.com/title/tt2346502/,363
Hemlock Grove,1.6,1,6,7.2,The Crucible,http://www.imdb.com/title/tt2381712/,343
Hemlock Grove,1.7,1,7,7.2,Measure of Disorder,http://www.imdb.com/title/tt2381724/,332
Hemlock Grove,1.8,1,8,7.1,Catabasis,http://www.imdb.com/title/tt2547668/,348
Hemlock Grove,1.9,1,9,7.2,What Peter Can Live Without,http://www.imdb.com/title/tt2525416/,318
Hemlock Grove,1.10,1,10,7.6,What God Wants,http://www.imdb.com/title/tt2483436/,329
Hemlock Grove,1.11,1,11,7.4,The Price,http://www.imdb.com/title/tt2486386/,315
Hemlock Grove,1.12,1,12,7.8,Children of the Night,http://www.imdb.com/title/tt2622000/,325
Hemlock Grove,1.13,1,13,7.6,Birth,http://www.imdb.com/title/tt2623400/,371
Hemlock Grove,2.1,2,1,7.7,Blood Pressure,http://www.imdb.com/title/tt2996252/,263
Hemlock Grove,2.2,2,2,7.2,Gone Sis,http://www.imdb.com/title/tt3316750/,183
Hemlock Grove,2.3,2,3,7.4,Luna Rea,http://www.imdb.com/title/tt3288664/,197
Hemlock Grove,2.4,2,4,7.5,Bodily Fluids,http://www.imdb.com/title/tt3321816/,185
Hemlock Grove,2.5,2,5,7.6,Hemlock Diego's Policy Player's Dream Book,http://www.imdb.com/title/tt3313288/,185
Hemlock Grove,2.6,2,6,7.6,Such Dire Stuff,http://www.imdb.com/title/tt3366708/,193
Hemlock Grove,2.7,2,7,7.7,Lost Generation,http://www.imdb.com/title/tt3699420/,185
Hemlock Grove,2.8,2,8,7.8,Unicorn,http://www.imdb.com/title/tt3616468/,193
Hemlock Grove,2.9,2,9,7.9,Tintypes,http://www.imdb.com/title/tt3688600/,203
